,Date,NOAA Number,Latest Position,Hale Class,McIntosh Class,Sunspot Area [millionths],Number of Spots,Recent Flares
831,2016.07.21,12566,"N11W65(841"",145"")",/,/,/,/,-
832,2016.07.21,12568,"S13W46(663"",-267"")",/,/,/,/,-
833,2016.07.22,12565,"N03W76(915"",29"")",α/β,Hkx/Cko,0250/0310,05/08,C1.2(07:23)/ C1.2(17:00) C1.2(15:38)C9.1(12:47)
834,2016.07.22,12567,"N05W66(860"",48"")",βγ/β,Dki/Dki,0380/0510,12/16,C2.4(20:09)C6.6(06:34)/ C3.6(22:34) C2.2(13:30)
835,2016.07.22,12569,"N16W29(441"",189"")",α/α,Axx/Hrx,0010/0030,02/02,-
836,2016.07.22,12566,"N11W79(910"",163"")",/,/,/,/,-
837,2016.07.22,12568,"S13W60(798"",-252"")",/,/,/,/,-
838,2016.07.23,12565,"N04W89(941"",64"")",α/α,Hkx/Hkx,0250/0250,04/05,C1.1(10:20)C1.0(09:04)M5.5(05:27)M7.6(05:00)M5.0(01:46)/ C1.2(07:23) C6.6(06:34)
839,2016.07.23,12567,"N06W80(925"",83"")",β/βγ,Dko/Dki,0330/0380,12/12,C2.4(17:38)C1.8(12:48)C1.4(03:38)/ C2.4(20:09)
840,2016.07.23,12566,"N11W91(926"",180"")",/,/,/,/,-
841,2016.07.23,12568,"S13W74(885"",-234"")",/,/,/,/,-
842,2016.07.23,12569,"N16W43(620"",200"")",/α,/Axx,/0010,/02,-
843,2016.07.24,12565,"N03W91(942"",50"")",α/α,Hkx/Hkx,0250/0250,04/04,C1.9(01:08)/ C1.3(23:30) C2.4(17:38)
844,2016.07.24,12567,"N05W91(940"",83"")",β/β,Dao/Dko,0210/0330,10/12,M1.9(17:30) C6.9(13:34)C3.5(13:15)C2.5(12:56)C1.5(12:18)C1.0(10:28)C1.5(07:56)M2.0(06:09)C1.5(04:50)C1.2(00:50) / -
845,2016.07.24,12568,"S13W88(919"",-214"")",/,/,/,/,-
846,2016.07.24,12569,"N16W57(763"",214"")",/,/,/,/,-
847,2016.07.25,12567,"N05W91(940"",83"")",β/β,Dao/Dao,0150/0210,06/10,C1.8(08:59)/ M1.9(17:30) C6.9(13:34)C3.5(13:15)C2.5(12:56)C1.5(12:18)C1.0(10:28)C1.5(07:56)M2.0(06:09)C1.5(04:50)C1.2(00:50)
848,2016.07.25,12568,"S13W91(919"",-209"")",/,/,/,/,-
849,2016.07.25,12569,"N16W71(859"",232"")",/,/,/,/,-
850,2016.07.26,12569,"N16W85(904"",251"")",/,/,/,/,-
851,2016.07.27,12569,"N16W91(907"",260"")",/,/,/,/,-
852,2016.07.28,12569,"N16W91(907"",260"")",/,/,/,/,-
853,2016.07.29,12570,"N11E52(-732"",123"")",β/-,Bxo/---,0010/----,03/--,-
854,2016.07.30,12570,"N10E38(-574"",90"")",β/β,Bxo/Bxo,0010/0010,03/03,-
855,2016.07.31,12570,"N11E26(-408"",95"")",β/β,Bxo/Bxo,0010/0010,03/03,-
856,2016.08.01,12570,"N10E10(-162"",69"")",α/β,Axx/Bxo,0010/0010,02/03,-
857,2016.08.02,12570,"N10W01(16"",67"")",α/α,Axx/Axx,0010/0010,03/02,-
858,2016.08.03,12570,"N10W15(241"",69"")",α/α,Axx/Axx,0010/0010,01/03,-
859,2016.08.04,12570,"N10W29(453"",77"")",/α,/Axx,/0010,/01,-
860,2016.08.05,12570,"N15W46(659"",175"")",β/,Bxo/,0010/,03/,C1.4(10:08)  / -
861,2016.08.05,12571,"N14E08(-128"",130"")",β/-,Bxo/---,0010/----,04/--,-
862,2016.08.06,12571,"N13W05(80"",112"")",β/β,Dro/Bxo,0020/0010,07/04,-
863,2016.08.06,12572,"N13W60(799"",162"")",β/-,Dao/---,0060/----,09/--,-
864,2016.08.06,12570,"N10W57(782"",108"")",/β,/Bxo,/0010,/03,-
865,2016.08.07,12571,"N12W18(287"",99"")",β/β,Dao/Dro,0040/0020,08/07,C1.3(05:28)  / -
866,2016.08.07,12572,"N13W73(882"",182"")",β/β,Dao/Dao,0080/0060,05/09,-
867,2016.08.07,12570,"N10W71(881"",130"")",/,/,/,/,C2.4(13:28)  / -
868,2016.08.08,12571,"N12W33(505"",110"")",βγ/β,Dai/Dao,0150/0040,12/08,C1.7(20:13)/ C5.6(22:26) C1.3(05:28)
869,2016.08.08,12572,"N13W86(919"",204"")",β/β,Dao/Dao,0110/0080,07/05,C3.1(09:05) C2.8(08:36) / -
870,2016.08.08,12573,"N04E57(-793"",8"")",β/-,Dso/---,0060/----,02/--,-
871,2016.08.08,12574,"N08E58(-796"",76"")",β/-,Dso/---,0060/----,02/--,-
872,2016.08.08,12570,"N10W85(928"",154"")",/,/,/,/,C3.3(02:35)/ C1.0(20:00) C2.4(13:28)
873,2016.08.09,12571,"N13W46(665"",140"")",βγ/βγ,Dac/Dai,0200/0150,16/12,- / C1.7(20:13)
874,2016.08.09,12572,"N15W91(913"",245"")",β/β,Cso/Dao,0110/0110,05/07,- / C2.8(08:36)
875,2016.08.09,12573,"N04E48(-703"",-4"")",β/β,Cso/Dso,0090/0060,05/02,C2.5(08:47)  / -
876,2016.08.09,12574,"N14E51(-715"",163"")",β/β,Bxo/Dso,0020/0060,02/02,-
877,2016.08.09,12575,"N16E52(-718"",197"")",β/-,Cso/---,0030/----,02/--,-
878,2016.08.09,12576,"S11E60(-805"",-231"")",α/-,Hsx/---,0040/----,01/--,-
879,2016.08.09,12570,"N10W91(931"",165"")",/,/,/,/,- / C3.3(02:35)
880,2016.08.10,12571,"N13W60(800"",160"")",βγ/βγ,Dac/Dac,0110/0200,08/16,-
881,2016.08.10,12574,"N05E35(-542"",-4"")",β/β,Dho/Bxo,0290/0020,06/02,-
882,2016.08.10,12575,"N16E38(-561"",179"")",β/β,Cso/Cso,0050/0030,02/02,-
883,2016.08.10,12576,"S11E46(-670"",-252"")",α/α,Hsx/Hsx,0040/0040,01/01,- / C8.9(00:34)
884,2016.08.11,12571,"N12W74(891"",166"")",β/βγ,Cao/Dac,0070/0110,05/08,-
885,2016.08.11,12574,"N05E21(-339"",-17"")",β/β,Cao/Dho,0240/0290,06/06,C2.4(16:32)  / -
886,2016.08.11,12575,"N15E23(-358"",148"")",α/β,Hrx/Cso,0010/0050,01/02,-
887,2016.08.11,12576,"S15E36(-539"",-328"")",α/α,Hsx/Hsx,0140/0040,02/01,-
888,2016.08.12,12571,"N12W89(925"",193"")",α/β,Hrx/Cao,0020/0070,02/05,-
889,2016.08.12,12574,"N04E07(-115"",-41"")",β/β,Cao/Cao,0240/0240,07/06,- / C2.4(16:32)
890,2016.08.12,12575,"N14E08(-128"",124"")",α/α,Hrx/Hrx,0010/0010,02/01,-
891,2016.08.12,12576,"S13E21(-331"",-311"")",α/α,Hsx/Hsx,0140/0140,02/02,-
892,2016.08.12,12577,"N03E19(-309"",-52"")",β/-,Cro/---,0020/----,04/--,-
893,2016.08.13,12571,"N12W91(925"",197"")",α/α,Hrx/Hrx,0020/0020,03/02,-
894,2016.08.13,12574,"N04W07(115"",-42"")",β/β,Cao/Cao,0200/0240,04/07,-
895,2016.08.13,12575,"N14W06(96"",123"")",α/α,Axx/Hrx,0010/0010,02/02,-
896,2016.08.13,12576,"S13E07(-112"",-318"")",α/α,Hsx/Hsx,0140/0140,02/02,-
897,2016.08.13,12577,"N03E05(-82"",-59"")",β/β,Dso/Cro,0130/0020,10/04,-
898,2016.08.14,12574,"N05W18(292"",-22"")",β/β,Cao/Cao,0160/0200,06/04,-
899,2016.08.14,12575,"N14W18(285"",126"")",α/α,Axx/Axx,0010/0010,02/02,-
900,2016.08.14,12576,"S12W04(64"",-303"")",α/α,Hsx/Hsx,0130/0140,02/02,-
901,2016.08.14,12577,"N04W07(115"",-43"")",β/β,Dao/Dso,0090/0130,08/10,-
902,2016.08.15,12574,"N05W31(487"",-12"")",β/β,Cso/Cao,0170/0160,07/06,-
903,2016.08.15,12576,"S12W17(271"",-300"")",α/α,Hsx/Hsx,0100/0130,02/02,-
904,2016.08.15,12577,"N04W21(340"",-37"")",β/β,Dao/Dao,0080/0090,07/08,-
905,2016.08.15,12575,"N14W32(488"",137"")",/α,/Axx,/0010,/02,-
906,2016.08.16,12574,"N05W44(657"",2"")",β/β,Cso/Cso,0120/0170,07/07,-
907,2016.08.16,12575,"N14W41(605"",146"")",β/,Bxo/,0010/,03/,-
908,2016.08.16,12576,"S12W31(478"",-289"")",α/α,Hax/Hsx,0100/0100,02/02,-
909,2016.08.16,12577,"N04W35(544"",-25"")",β/β,Cro/Dao,0030/0080,04/07,-
910,2016.08.16,12578,"N08E47(-688"",55"")",β/-,Cro/---,0030/----,02/--,-
911,2016.08.17,12574,"N05W57(793"",21"")",α/β,Hsx/Cso,0110/0120,04/07,-
912,2016.08.17,12575,"N14W54(745"",164"")",β/β,Bxo/Bxo,0010/0010,03/03,-
913,2016.08.17,12576,"S12W43(634"",-276"")",α/α,Hax/Hax,0070/0100,03/02,-
914,2016.08.17,12577,"N04W48(704"",-9"")",β/β,Bxo/Cro,0010/0030,03/04,-
915,2016.08.17,12578,"N08E35(-540"",40"")",β/β,Bxo/Cro,0020/0030,03/02,-
916,2016.08.18,12574,"N05W72(899"",47"")",α/α,Hsx/Hsx,0100/0110,03/04,-
917,2016.08.18,12576,"S12W57(779"",-256"")",α/α,Hax/Hax,0060/0070,03/03,-
918,2016.08.18,12577,"N04W64(851"",16"")",α/β,Axx/Bxo,0010/0010,01/03,-
919,2016.08.18,12578,"N09E19(-306"",42"")",α/β,Axx/Bxo,0010/0020,02/03,-
920,2016.08.18,12575,"N14W70(865"",190"")",/β,/Bxo,/0010,/03,-
921,2016.08.19,12574,"N06W85(939"",88"")",α/α,Hsx/Hsx,0090/0100,02/03,-
922,2016.08.19,12576,"S12W70(872"",-233"")",α/α,Hax/Hax,0050/0060,03/03,-
923,2016.08.19,12578,"N09E06(-98"",36"")",β/α,Cro/Axx,0020/0010,04/02,-
924,2016.08.19,12575,"N14W84(915"",216"")",/,/,/,/,-
925,2016.08.19,12577,"N04W79(928"",44"")",/α,/Axx,/0010,/01,-
926,2016.08.20,12574,"N06W91(942"",100"")",α/α,Hsx/Hsx,0070/0090,02/02,-
927,2016.08.20,12576,"S11W81(919"",-197"")",α/α,Hax/Hax,0040/0050,02/03,-
928,2016.08.20,12578,"N09W05(81"",35"")",β/β,Cro/Cro,0020/0020,03/04,-
929,2016.08.20,12575,"N14W91(919"",229"")",/,/,/,/,-
930,2016.08.20,12577,"N04W91(945"",67"")",/,/,/,/,-
931,2016.08.21,12578,"N09W21(337"",41"")",α/β,Axx/Cro,0010/0020,02/03,-
932,2016.08.21,12576,"S11W91(930"",-177"")",/α,/Hax,/0040,/02,-
933,2016.08.22,12578,"N09W35(539"",54"")",α/α,Axx/Axx,0010/0010,01/02,-
934,2016.08.23,12579,"N12E03(-48"",83"")",β/-,Dai/---,0060/----,12/--,-
935,2016.08.23,12580,"S16E46(-657"",-337"")",α/-,Hsx/---,0020/----,01/--,-
936,2016.08.23,12578,"N09W51(730"",75"")",/α,/Axx,/0010,/01,-
937,2016.08.24,12578,"N09W63(836"",95"")",β/,Bxo/,0010/,05/,-
938,2016.08.24,12579,"N12W10(161"",84"")",β/β,Dao/Dai,0090/0060,11/12,-
939,2016.08.24,12580,"S17E32(-482"",-370"")",α/α,Hsx/Hsx,0020/0020,01/01,-
940,2016.08.25,12578,"N09W76(910"",119"")",β/β,Cro/Bxo,0020/0010,03/05,-
941,2016.08.25,12579,"N11W22(350"",73"")",β/β,Dao/Dao,0080/0090,09/11,-
942,2016.08.25,12580,"S18E20(-309"",-396"")",α/α,Hsx/Hsx,0020/0020,01/01,-
943,2016.08.26,12579,"N12W35(534"",102"")",β/β,Cao/Dao,0040/0080,04/09,-
944,2016.08.26,12580,"S18E07(-110"",-403"")",β/α,Cso/Hsx,0040/0020,02/01,-
945,2016.08.26,12581,"N12E21(-334"",89"")",β/-,Cso/---,0040/----,03/--,-
946,2016.08.26,12578,"N09W90(937"",147"")",/β,/Cro,/0020,/03,-
947,2016.08.27,12579,"N12W51(723"",123"")",α/β,Axx/Cao,0010/0040,03/04,-
948,2016.08.27,12580,"S18W05(79"",-404"")",α/β,Hsx/Cso,0020/0040,02/02,-
949,2016.08.27,12581,"N12E08(-129"",82"")",β/β,Dao/Cso,0080/0040,09/03,-
950,2016.08.27,12578,"N09W91(937"",149"")",/,/,/,/,-
951,2016.08.28,12580,"S18W19(295"",-398"")",α/α,Hsx/Hsx,0020/0020,01/02,-
952,2016.08.28,12581,"N12W06(97"",81"")",β/β,Cai/Dao,0100/0080,17/09,-
953,2016.08.28,12582,"N08W53(753"",60"")",β/-,Bxo/---,0010/----,04/--,C1.0(21:25)  / -
954,2016.08.28,12579,"N11W61(817"",123"")",/α,/Axx,/0010,/03,-
955,2016.08.29,12580,"S18W33(493"",-386"")",α/α,Hrx/Hsx,0020/0020,02/01,-
956,2016.08.29,12581,"N12W19(303"",86"")",β/β,Cao/Cai,0110/0100,10/17,-
957,2016.08.29,12582,"N08W65(854"",81"")",β/β,Dao/Bxo,0040/0010,08/04,-
958,2016.08.29,12583,"N13W65(840"",163"")",β/-,Dao/---,0030/----,04/--,C1.3(04:20) C2.2(03:34) / -
959,2016.08.29,12579,"N11W75(901"",149"")",/,/,/,/,- / C1.0(21:25)
960,2016.08.30,12580,"S18W44(629"",-373"")",α/α,Hrx/Hrx,0030/0020,03/02,-
961,2016.08.30,12581,"N12W33(508"",98"")",β/β,Cso/Cao,0130/0110,08/10,-
962,2016.08.30,12582,"N08W81(929"",112"")",β/β,Cso/Dao,0060/0040,06/08,-
963,2016.08.30,12583,"N13W80(912"",192"")",β/β,Dao/Dao,0130/0030,10/04,- / C1.1(17:33) C1.3(04:20)C2.2(03:34)
964,2016.08.30,12579,"N11W89(932"",177"")",/,/,/,/,-
965,2016.08.31,12580,"S17W57(763"",-338"")",β/α,Cao/Hrx,0030/0030,08/03,-
966,2016.08.31,12581,"N11W48(695"",102"")",β/β,Cao/Cso,0090/0130,09/08,-
967,2016.08.31,12582,"N09W91(938"",149"")",β/β,Cso/Cso,0050/0060,01/06,- / C1.5(22:41)
968,2016.08.31,12583,"N14W91(921"",230"")",β/β,Cao/Dao,0120/0130,06/10,-
969,2016.08.31,12579,"N11W91(932"",181"")",/,/,/,/,C1.1(08:12)  / -
970,2016.09.01,12580,"S16W71(864"",-297"")",β/β,Cao/Cao,0060/0030,06/08,-
971,2016.09.01,12581,"N11W62(825"",125"")",β/β,Cso/Cao,0090/0090,09/09,-
972,2016.09.01,12583,"N14W91(922"",230"")",β/β,Cao/Cao,0120/0120,06/06,-
973,2016.09.01,12584,"S06E48(-704"",-178"")",β/-,Cao/---,0075/----,07/--,-
974,2016.09.01,12585,"N08E57(-791"",67"")",β/-,Csi/---,0230/----,13/--,-
975,2016.09.02,12580,"S16W85(910"",-270"")",β/β,Cao/Cao,0060/0060,03/06,-
976,2016.09.02,12581,"N12W78(910"",171"")",α/β,Hsx/Cso,0130/0090,01/09,-
977,2016.09.02,12584,"S08E27(-429"",-237"")",β/β,Bxo/Cao,0010/0075,02/07,-
978,2016.09.02,12585,"N07E42(-633"",26"")",β/β,Eai/Csi,0520/0230,08/13,-
979,2016.09.02,12586,"N08W17(276"",18"")",β/-,Bxo/---,0010/----,02/--,-
980,2016.09.03,12581,"N13W91(926"",214"")",α/α,Hsx/Hsx,0130/0130,01/01,-
981,2016.09.03,12585,"N06E29(-460"",-5"")",βγ/β,Ekc/Eai,0460/0520,17/08,-
982,2016.09.03,12586,"N05W31(489"",-20"")",β/β,Bxo/Bxo,0030/0010,02/02,-
983,2016.09.03,12580,"S16W91(913"",-257"")",/β,/Cao,/0060,/03,-
984,2016.09.03,12584,"S08E13(-212"",-247"")",/β,/Bxo,/0010,/02,-
985,2016.09.04,12581,"N13W91(926"",214"")",α/α,Hsx/Hsx,0090/0130,01/01,-
986,2016.09.04,12585,"N08E17(-276"",17"")",βγ/βγ,Ekc/Ekc,0590/0460,14/17,-
987,2016.09.04,12586,"N05W47(695"",0"")",α/β,Hrx/Bxo,0010/0030,01/02,-
988,2016.09.04,12584,"S08W01(16"",-251"")",/,/,/,/,-
989,2016.09.05,12585,"N08E02(-33"",12"")",βγ/βγ,Ekc/Ekc,0550/0590,25/14,-
990,2016.09.05,12586,"N07W61(827"",57"")",β/α,Bxo/Hrx,0010/0010,02/01,-
991,2016.09.05,12587,"N10E14(-227"",49"")",α/-,Axx/---,0000/----,02/--,-
992,2016.09.05,12584,"S08W15(244"",-247"")",/,/,/,/,-
993,2016.09.06,12585,"N08W12(196"",15"")",β/βγ,Eki/Ekc,0420/0550,12/25,-
994,2016.09.06,12584,"S08W29(458"",-236"")",/,/,/,/,-
995,2016.09.06,12586,"N07W75(913"",84"")",/β,/Bxo,/0010,/02,-
996,2016.09.06,12587,"N10W00(0"",45"")",/α,/Axx,/0000,/02,-
997,2016.09.07,12585,"N07W25(400"",7"")",βγ/β,Eki/Eki,0400/0420,10/12,-
998,2016.09.07,12588,"N12W06(97"",79"")",β/-,Bxo/---,0010/----,02/--,-
999,2016.09.07,12584,"S08W43(644"",-219"")",/,/,/,/,-
1000,2016.09.07,12586,"N07W90(944"",115"")",/,/,/,/,-
1001,2016.09.07,12587,"N10W14(227"",49"")",/,/,/,/,-
1002,2016.09.08,12585,"N08W39(595"",39"")",βγ/βγ,Eki/Eki,0430/0400,12/10,-
1003,2016.09.08,12586,"N07W91(944"",117"")",α/,Axx/,0010/,02/,-
1004,2016.09.08,12588,"N12W20(319"",86"")",β/β,Dso/Bxo,0030/0010,06/02,-
1005,2016.09.08,12584,"S08W57(792"",-196"")",/,/,/,/,-
1006,2016.09.08,12587,"N10W28(442"",59"")",/,/,/,/,-
1007,2016.09.09,12585,"N08W51(735"",56"")",βδ/βγ,Eko/Eki,0380/0430,12/12,-
1008,2016.09.09,12588,"N12W33(509"",98"")",β/β,Bxo/Dso,0010/0030,04/06,-
1009,2016.09.09,12589,"N14W00(0"",112"")",β/-,Bxo/---,0010/----,03/--,-
1010,2016.09.09,12584,"S08W71(892"",-170"")",/,/,/,/,-
1011,2016.09.09,12587,"N10W42(629"",76"")",/,/,/,/,-
1012,2016.09.10,12585,"N09W64(847"",96"")",βγ/βδ,Eko/Eko,0380/0380,13/12,-
1013,2016.09.10,12588,"N13W47(681"",133"")",α/β,Axx/Bxo,0010/0010,01/04,-
1014,2016.09.10,12589,"N15W15(239"",133"")",β/β,Cro/Bxo,0030/0010,07/03,-
1015,2016.09.10,12590,"N08W34(529"",33"")",β/-,Bxo/---,0010/----,04/--,-
1016,2016.09.10,12584,"S08W85(940"",-141"")",/,/,/,/,-
1017,2016.09.10,12587,"N10W56(779"",98"")",/,/,/,/,-
1018,2016.09.11,12585,"N08W76(916"",102"")",βδ/βγ,Eko/Eko,0340/0380,09/13,-
1019,2016.09.11,12588,"N11W63(835"",127"")",α/α,Axx/Axx,0010/0010,01/01,-
1020,2016.09.11,12589,"N14W25(392"",123"")",β/β,Dai/Cro,0080/0030,12/07,-
1021,2016.09.11,12591,"N05E06(-99"",-36"")",β/-,Cro/---,0020/----,04/--,-
1022,2016.09.11,12584,"S08W91(943"",-129"")",/,/,/,/,-
1023,2016.09.11,12587,"N10W68(871"",120"")",/,/,/,/,-
1024,2016.09.11,12590,"N08W46(680"",49"")",/β,/Bxo,/0010,/04,-
1025,2016.09.12,12585,"N08W90(943"",131"")",β/βδ,Eso/Eko,0240/0340,07/09,-
1026,2016.09.12,12588,"N11W77(912"",154"")",α/α,Axx/Axx,0005/0010,01/01,-
1027,2016.09.12,12589,"N15W40(593"",156"")",β/β,Dso/Dai,0070/0080,08/12,-
1028,2016.09.12,12591,"N05W09(149"",-35"")",β/β,Cro/Cro,0025/0020,07/04,-
1029,2016.09.12,12587,"N10W82(930"",147"")",/,/,/,/,-
1030,2016.09.12,12590,"N08W60(819"",72"")",/,/,/,/,-
1031,2016.09.13,12585,"N08W91(943"",133"")",β/β,Eao/Eso,0220/0240,07/07,-
1032,2016.09.13,12589,"N15W54(747"",177"")",β/β,Cso/Dso,0050/0070,06/08,-
1033,2016.09.13,12590,"N08W74(908"",99"")",α/,Axx/,0010/,01/,-
1034,2016.09.13,12591,"N05W23(372"",-27"")",β/β,Bxo/Cro,0010/0025,03/07,-
1035,2016.09.13,12587,"N10W91(938"",166"")",/,/,/,/,-
1036,2016.09.13,12588,"N11W91(935"",182"")",/α,/Axx,/0005,/01,-
1037,2016.09.14,12589,"N14W66(846"",182"")",β/β,Cso/Cso,0020/0050,02/06,-
1038,2016.09.14,12591,"N04W36(561"",-30"")",β/β,Cso/Bxo,0040/0010,05/03,-
1039,2016.09.14,12588,"N11W91(935"",182"")",/,/,/,/,-
1040,2016.09.14,12590,"N06W86(946"",90"")",/α,/Axx,/0010,/01,-
1041,2016.09.15,12589,"N12W83(926"",182"")",α/β,Hsx/Cso,0020/0020,01/02,-
1042,2016.09.15,12591,"N04W51(741"",-8"")",α/β,Axx/Cso,0010/0040,03/05,-
1043,2016.09.15,12590,"N06W91(948"",100"")",/,/,/,/,-
1044,2016.09.16,12592,"N14E54(-751"",161"")",β/-,Bxo/---,0010/----,02/--,-
1045,2016.09.16,12589,"N13W91(929"",214"")",/α,/Hsx,/0020,/01,-
1046,2016.09.16,12591,"N05W63(848"",28"")",/α,/Axx,/0010,/03,-
1047,2016.09.17,12592,"N14E41(-609"",142"")",β/β,Bxo/Bxo,0010/0010,03/02,-
1048,2016.09.17,12591,"N05W78(930"",57"")",/,/,/,/,-
1049,2016.09.18,12592,"N14E27(-422"",127"")",β/β,Bxo/Bxo,0010/0010,04/03,-
1050,2016.09.18,12591,"N05W91(950"",84"")",/,/,/,/,-
1051,2016.09.19,12592,"N14E15(-240"",119"")",β/β,Bxo/Bxo,0010/0010,05/04,-
1052,2016.09.19,12593,"N07W01(16"",-1"")",β/-,Cri/---,0020/----,09/--,-
1053,2016.09.19,12594,"N12W01(16"",81"")",β/-,Cro/---,0010/----,03/--,-
1054,2016.09.20,12592,"N12E02(-32"",82"")",β/β,Cro/Bxo,0020/0010,02/05,-
1055,2016.09.20,12593,"N09W16(261"",36"")",β/β,Dao/Cri,0060/0020,08/09,-
1056,2016.09.20,12594,"N12W15(242"",86"")",α/β,Axx/Cro,0010/0010,01/03,-
1057,2016.09.20,12595,"N11W69(876"",139"")",β/-,Bxo/---,0010/----,05/--,-
1058,2016.09.21,12593,"N09W30(473"",48"")",β/β,Cso/Dao,0050/0060,05/08,-
1059,2016.09.21,12595,"N11W83(931"",166"")",β/β,Dao/Bxo,0120/0010,07/05,C1.7(11:45) C1.6(10:23) / -
1060,2016.09.21,12592,"N12W12(195"",85"")",/β,/Cro,/0020,/02,-
1061,2016.09.21,12594,"N12W29(454"",97"")",/α,/Axx,/0010,/01,-
1062,2016.09.22,12593,"N06W44(662"",15"")",β/β,Dai/Cso,0060/0050,11/05,-
1063,2016.09.22,12595,"N08W91(946"",134"")",β/β,Dso/Dao,0110/0120,04/07,-
1064,2016.09.22,12592,"N12W26(411"",94"")",/,/,/,/,-
1065,2016.09.23,12593,"N08W57(795"",69"")",β/β,Dao/Dai,0070/0060,07/11,-
1066,2016.09.23,12596,"N05W70(896"",43"")",β/-,Cao/---,0030/----,03/--,-
1067,2016.09.23,12592,"N12W40(603"",110"")",/,/,/,/,-
1068,2016.09.24,12593,"N09W71(894"",111"")",β/β,Eao/Dao,0050/0070,09/07,-
1069,2016.09.24,12596,"N05W85(949"",72"")",β/β,Cao/Cao,0050/0030,04/03,-
1070,2016.09.24,12597,"S13W12(194"",-325"")",β/-,Cao/---,0030/----,06/--,-
1071,2016.09.24,12592,"N12W54(758"",131"")",/,/,/,/,-
1072,2016.09.25,12593,"N07W84(944"",103"")",β/β,Cro/Eao,0030/0050,04/09,-
1073,2016.09.25,12596,"N05W91(952"",84"")",α/β,Hrx/Cao,0030/0050,01/04,-
1074,2016.09.25,12597,"S13W25(395"",-316"")",βγ/β,Dsc/Cao,0120/0030,12/06,C1.3(19:05)  / -
1075,2016.09.25,12592,"N12W68(869"",155"")",/,/,/,/,-
1076,2016.09.26,12597,"S13W37(562"",-303"")",β/βγ,Dao/Dsc,0060/0120,08/12,-
1077,2016.09.26,12592,"N12W82(927"",182"")",/,/,/,/,-
1078,2016.09.26,12593,"N07W91(949"",117"")",/β,/Cro,/0030,/04,-
1079,2016.09.27,12597,"S14W52(733"",-298"")",βγ/β,Dac/Dao,0070/0060,13/08,C1.0(07:33)  / -
1080,2016.09.27,12592,"N12W91(935"",199"")",/,/,/,/,-
1081,2016.09.28,12597,"S14W64(836"",-278"")",β/βγ,Dao/Dac,0110/0070,09/13,-
1082,2016.09.29,12597,"S14W78(909"",-252"")",β/β,Dao/Dao,0100/0110,10/09,-
1083,2016.09.30,12597,"S14W86(927"",-237"")",β/β,Cao/Dao,0100/0100,07/10,-
1084,2016.10.01,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day
1085,2016.10.02,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day,No Data Available For This Day
1086,2016.10.03,12598,"N12E44(-653"",121"")",β/-,Bxo/---,0010/----,03/--,-
1087,2016.10.04,12598,"N13E30(-469"",123"")",β/β,Cao/Bxo,0120/0010,10/03,-
1088,2016.10.04,12599,"S12E57(-788"",-256"")",α/-,Hax/---,0200/----,02/--,-
1089,2016.10.05,12598,"N13E17(-274"",114"")",β/β,Cao/Cao,0080/0120,08/10,-
1090,2016.10.05,12599,"S15E46(-668"",-319"")",β/α,Cho/Hax,0400/0200,05/02,-
1091,2016.10.06,12598,"N13E02(-32"",111"")",β/β,Dai/Cao,0080/0080,12/08,-
1092,2016.10.06,12599,"S14E32(-495"",-319"")",β/β,Cko/Cho,0460/0400,06/05,-
1093,2016.10.07,12598,"N13W11(179"",113"")",β/β,Dsi/Dai,0090/0080,20/12,-
1094,2016.10.07,12599,"S15E17(-272"",-346"")",α/β,Hkx/Cko,0410/0460,04/06,-
1095,2016.10.07,12600,"N11E58(-801"",127"")",α/-,Hsx/---,0060/----,01/--,-
1096,2016.10.08,12598,"N14W24(380"",138"")",β/β,Dai/Dsi,0140/0090,15/20,-
1097,2016.10.08,12599,"S15E04(-64"",-349"")",α/α,Hkx/Hkx,0370/0410,04/04,-
1098,2016.10.08,12600,"N11E46(-680"",110"")",α/α,Hsx/Hsx,0060/0060,01/01,-
1099,2016.10.09,12598,"N13W38(578"",135"")",β/β,Dai/Dai,0110/0140,17/15,-
1100,2016.10.09,12599,"S15W08(129"",-347"")",β/α,Cko/Hkx,0400/0370,12/04,-
1101,2016.10.09,12600,"N12E33(-513"",113"")",β/α,Cso/Hsx,0090/0060,03/01,-
1102,2016.10.10,12598,"N14W52(736"",170"")",β/β,Cai/Dai,0120/0110,15/17,-
1103,2016.10.10,12599,"S15W24(378"",-339"")",β/β,Cko/Cko,0400/0400,10/12,-
1104,2016.10.10,12600,"N13E19(-306"",120"")",β/β,Cso/Cso,0110/0090,03/03,-
1105,2016.10.11,12598,"N15W65(842"",206"")",β/β,Cai/Cai,0090/0120,11/15,-
1106,2016.10.11,12599,"S15W35(534"",-328"")",β/β,Cko/Cko,0250/0400,09/10,-
1107,2016.10.11,12600,"N11E05(-82"",83"")",α/β,Hsx/Cso,0080/0110,01/03,-
1108,2016.10.11,12601,"N06W71(904"",67"")",β/-,Cro/---,0020/----,03/--,-
1109,2016.10.12,12598,"N15W78(909"",227"")",β/β,Bxo/Cai,0020/0090,05/11,-
