,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45,MEANSHR,MEANGAM,TOTBSQ,TOTFZ,EPSZ,FLARE_CLASS
2315,134.133,1.830728e+22,2770307000000.0,0.584,598037300000.0,2.281865e+21,99.511002,3910.679,0.0,15.83,29.919,38.632,2900700000,-227.15,-0.1485,No Flares
2316,553.335,3.503802e+22,11993650000000.0,75.214,5659270000000.0,7.809983e+21,547.111572,2087.111,3.242,4.161,23.735,30.088,12485000000,-795.88,-0.1209,No Flares
2317,981.177,1.354693e+23,18030050000000.0,4.314,1595052000000.0,1.637615e+22,472.425293,4462.815,4.068,16.581,28.897,35.733,17357000000,-3218.5,-0.3517,C
2318,411.035,3.863097e+22,6954895000000.0,14.723,1011306000000.0,7.8872e+21,152.030594,2796.982,3.653,6.067,23.086,29.712,10120000000,-2352.9,-0.441,No Flares
2319,513.922,1.329596e+23,10776780000000.0,56.639,2173225000000.0,8.342797e+21,463.549286,7957.777,1.744,28.527,34.84,43.01,15143000000,-141.65,-0.0177,No Flares
2320,1111.424,3.28485e+23,23589950000000.0,124.463,1521151000000.0,1.405158e+22,838.026611,10769.57,3.746,48.304,45.522,55.317,22709000000,-427.9,-0.0357,No Flares
2321,85.673,5.732715e+21,1717005000000.0,2.959,226659100000.0,1.188187e+21,99.383354,2390.176,0.0,4.485,24.179,32.47,1827300000,-34.893,-0.0362,No Flares
2322,350.029,1.748979e+22,7812859000000.0,11.395,2306438000000.0,4.704701e+21,642.09137,1687.326,0.0,2.306,21.931,30.53,9689700000,71.054,0.0139,No Flares
2323,1181.553,2.54761e+23,24250820000000.0,25.37,1444073000000.0,1.744182e+22,646.242249,7449.481,4.182,32.861,38.298,45.194,21101000000,-2576.1,-0.2316,C
2324,289.419,2.486991e+22,5765637000000.0,13.473,425532100000.0,5.833926e+21,139.311264,2095.648,1.501,3.212,23.79,29.156,7343000000,-1342.8,-0.3469,No Flares
2325,459.277,1.168052e+23,10300490000000.0,20.902,573756400000.0,8.855012e+21,364.750336,6376.164,2.534,24.039,32.761,39.427,15781000000,-936.98,-0.1126,No Flares
2326,1611.597,3.769212e+23,35273410000000.0,249.452,8353504000000.0,1.830782e+22,996.68103,9045.662,3.813,46.94,46.043,56.289,26222000000,-1141.5,-0.0826,No Flares
2327,28.497,9.548592e+20,574570000000.0,2.353,208917900000.0,3.32187e+20,72.622711,1426.58,2.3,0.992,17.557,31.848,1210900000,110.73,0.1734,No Flares
2328,1168.462,2.85529e+23,25815800000000.0,35.783,3814572000000.0,1.567882e+22,763.160767,8546.994,4.02,40.31,42.262,50.133,20533000000,-1460.1,-0.1349,No Flares
2329,196.532,1.367366e+22,4267167000000.0,23.941,983425000000.0,3.507522e+21,148.540573,1828.79,0.0,4.05,23.91,29.345,5373700000,-627.01,-0.2213,No Flares
2330,437.949,1.052518e+23,9972026000000.0,3.255,2069198000000.0,9.885282e+21,263.307495,5030.354,3.371,17.512,29.002,35.001,17065000000,-2054.7,-0.2284,No Flares
2331,1737.928,4.957065e+23,35799820000000.0,118.628,4628926000000.0,2.188727e+22,1064.105957,11040.6,3.878,45.655,44.402,52.688,30549000000,-1322.9,-0.0821,No Flares
2332,400.277,2.188038e+22,8950616000000.0,35.385,2931896000000.0,5.048339e+21,610.333008,1961.385,2.507,7.714,24.333,32.598,9471800000,97.75,0.0196,No Flares
2333,1213.684,3.8092e+23,27359680000000.0,23.534,2303902000000.0,1.604282e+22,869.437439,10828.18,4.129,47.744,46.089,54.793,22917000000,-752.37,-0.0623,No Flares
2334,207.518,1.324729e+22,4354412000000.0,23.402,1756468000000.0,2.677223e+21,171.451752,2328.44,2.818,9.244,26.264,34.471,4369600000,-153.19,-0.0665,No Flares
2335,748.864,2.505347e+23,13642610000000.0,12.651,16221630000.0,1.777731e+22,447.611053,7326.472,4.116,24.347,29.288,41.095,24305000000,-3702.4,-0.289,No Flares
2336,221.327,8.116272e+22,4206397000000.0,2.554,1757089000000.0,5.314816e+21,139.491837,7717.447,3.332,31.405,33.695,42.657,17196000000,-2590.0,-0.2857,No Flares
2337,1498.02,4.9862e+23,32580060000000.0,91.04,3456312000000.0,2.223549e+22,931.565491,10698.23,3.981,44.904,44.022,50.83,30460000000,-1726.4,-0.1075,C
2338,666.821,5.101275e+22,14716270000000.0,18.999,5358457000000.0,9.325071e+21,603.067322,2589.801,2.921,9.412,26.548,33.091,12515000000,-891.45,-0.1351,No Flares
2339,1267.311,3.88917e+23,27932010000000.0,39.594,1129181000000.0,1.639031e+22,942.990723,11013.1,4.055,47.121,46.078,55.404,23525000000,-790.43,-0.0637,No Flares
2340,796.829,2.261666e+23,15950710000000.0,13.103,977066100000.0,1.614985e+22,418.505707,6898.945,4.13,25.882,32.233,39.899,21205000000,-2918.3,-0.2611,No Flares
2341,17.195,7.64415e+20,413319400000.0,2.056,183161500000.0,2.398148e+20,27.501152,1380.322,0.0,2.638,20.935,29.571,2248700000,425.05,0.3586,No Flares
2342,1395.603,3.991151e+23,29693680000000.0,137.507,7819921000000.0,2.360632e+22,788.383118,8134.703,4.057,34.541,38.963,44.699,29467000000,-3326.9,-0.2142,No Flares
2343,914.415,7.670772e+22,19408530000000.0,71.485,4059876000000.0,1.436321e+22,542.022461,2506.832,3.083,10.408,27.372,33.183,16753000000,-2468.7,-0.2795,No Flares
2344,1425.763,3.696015e+23,29904000000000.0,143.618,8257496000000.0,1.787814e+22,995.267944,10263.88,4.044,40.966,42.582,51.398,23992000000,-1552.2,-0.1227,No Flares
2345,666.952,2.198747e+23,13686960000000.0,26.001,2536328000000.0,1.16115e+22,391.763153,9016.104,3.961,34.314,38.003,43.708,17942000000,-1221.3,-0.1291,No Flares
2346,162.256,8.206885e+21,2927202000000.0,3.161,898688600000.0,1.83246e+21,166.653214,2424.353,0.0,2.825,21.584,32.068,3379300000,70.197,0.0394,No Flares
2347,1307.116,3.409816e+23,26187150000000.0,196.993,7730235000000.0,2.547383e+22,698.041016,6669.818,4.124,23.65,32.604,39.047,29396000000,-4617.5,-0.298,No Flares
2348,741.863,4.837888e+22,16800360000000.0,28.628,2198876000000.0,1.647393e+22,349.483734,1347.164,2.531,3.354,21.427,26.196,17600000000,-4011.3,-0.4323,No Flares
2349,1711.437,3.889034e+23,37194100000000.0,132.287,4922352000000.0,2.217018e+22,1041.335571,8269.955,4.168,37.179,41.116,48.474,25945000000,-2425.8,-0.1773,No Flares
2350,550.674,2.068073e+23,10980590000000.0,9.032,870048700000.0,8.707113e+21,370.80545,11552.16,3.559,41.016,41.432,48.211,15276000000,-285.38,-0.0354,No Flares
2351,78.155,4.199653e+21,1761513000000.0,0.72,280835800000.0,1.038553e+21,95.020134,1861.262,0.0,7.24,24.44,29.57,2836000000,95.201,0.0637,No Flares
2352,689.343,6.084045e+22,13915980000000.0,64.463,2045202000000.0,1.517005e+22,293.334686,2014.779,3.712,7.63,20.81,28.059,21770000000,-5861.5,-0.5107,No Flares
2353,1600.487,3.297733e+23,34832140000000.0,180.764,6236559000000.0,2.653128e+22,931.653198,5892.758,4.196,25.451,35.188,40.983,25876000000,-3788.0,-0.2777,No Flares
2354,498.476,2.097014e+23,9519254000000.0,49.013,1935251000000.0,7.509975e+21,386.499817,14050.75,0.0,49.431,45.18,53.348,14401000000,135.2,0.0178,No Flares
2355,457.724,3.399336e+22,10160480000000.0,31.788,1793101000000.0,1.004467e+22,197.946136,1579.741,2.811,2.216,21.812,25.82,10561000000,-2468.1,-0.4433,No Flares
2356,122.18,7.425313e+21,2284850000000.0,0.262,386357200000.0,2.632879e+21,56.486736,1477.189,1.538,0.343,19.081,24.358,3164700000,-816.76,-0.4896,No Flares
2357,1405.12,2.386154e+23,30822520000000.0,26.04,3507878000000.0,2.996957e+22,684.998169,3730.778,3.665,14.593,28.624,34.143,24986000000,-5476.0,-0.4157,C
2358,443.102,1.97608e+23,8911124000000.0,94.6,2199226000000.0,6.558054e+21,429.766479,14701.73,2.641,51.853,46.83,56.251,13632000000,372.04,0.0518,C
2359,502.642,3.720288e+22,10837960000000.0,16.514,594156500000.0,8.826061e+21,350.945709,1975.131,3.052,5.062,24.363,29.363,9044400000,-1526.7,-0.3202,No Flares
2360,78.952,5.060223e+21,1893094000000.0,0.728,48154330000.0,1.842014e+21,59.181602,1206.167,0.0,0.57,21.403,24.365,2030100000,-339.57,-0.3173,No Flares
2361,220.706,1.819481e+22,3650611000000.0,15.802,1135817000000.0,3.388654e+21,73.361176,3232.764,3.081,8.07,23.902,29.883,6443300000,-766.39,-0.2256,No Flares
2362,1456.53,3.359174e+23,27326040000000.0,51.521,3804025000000.0,3.025692e+22,628.435486,5618.547,4.132,18.11,28.666,36.632,30920000000,-6206.2,-0.3807,C
2363,724.424,2.139796e+23,14440900000000.0,196.483,6958012000000.0,8.779769e+21,551.219788,11933.33,3.619,44.016,43.367,52.722,15602000000,-79.479,-0.0097,C
2364,476.908,3.719974e+22,10836570000000.0,10.523,536038200000.0,6.549725e+21,436.540253,2485.0,3.589,13.502,28.98,36.573,7433600000,-721.03,-0.184,C
2365,83.775,5.545608e+21,1890761000000.0,0.428,237275600000.0,1.535285e+21,76.543159,1688.544,0.0,1.577,22.78,27.262,1702600000,-149.43,-0.1665,No Flares
2366,365.081,3.076589e+22,6654994000000.0,8.589,1475772000000.0,6.053185e+21,129.006378,2791.458,2.729,5.603,24.574,30.77,7621600000,-1233.5,-0.307,C
2367,1220.926,2.773402e+23,19614890000000.0,94.654,4519900000000.0,2.084372e+22,666.125977,7496.087,4.119,25.959,33.23,40.107,23564000000,-3991.3,-0.3213,No Flares
2368,976.121,2.390273e+23,18638000000000.0,242.793,6099200000000.0,1.231559e+22,590.825439,10243.27,4.045,36.367,39.454,47.976,18524000000,-1188.1,-0.1217,No Flares
2369,380.714,2.249335e+22,7731508000000.0,60.574,3181135000000.0,4.21227e+21,479.822144,2460.372,3.235,10.648,26.919,37.312,6031100000,-344.18,-0.1082,C
2370,381.368,3.423058e+22,7849600000000.0,46.622,2677737000000.0,6.27787e+21,199.595398,2710.324,3.476,9.716,26.731,33.159,7187700000,-1025.6,-0.2707,No Flares
2371,1345.67,2.805925e+23,22799170000000.0,125.268,6839638000000.0,2.372016e+22,653.213928,6769.054,4.169,20.898,30.652,37.833,26034000000,-5080.5,-0.3702,C
2372,988.585,2.243563e+23,19869060000000.0,192.339,4271100000000.0,1.483016e+22,529.880615,7692.256,3.811,27.734,35.651,42.099,19331000000,-1996.9,-0.1959,No Flares
2373,283.866,1.995192e+22,6418162000000.0,17.107,1004789000000.0,3.325754e+21,474.457642,2477.496,2.654,16.524,29.935,43.054,5370100000,-38.862,-0.0137,No Flares
2374,23.181,1.397009e+21,540716300000.0,0.697,389736500.0,3.384535e+20,32.331264,1839.037,0.0,1.399,23.117,29.806,1047500000,92.421,0.1674,No Flares
2375,580.896,7.770083e+22,12073780000000.0,52.275,2312931000000.0,6.780667e+21,315.250122,5426.927,4.153,24.209,36.242,44.001,8404500000,-617.31,-0.1393,No Flares
2376,1208.562,2.716624e+23,22095480000000.0,22.045,3772645000000.0,2.134404e+22,605.656677,6914.488,4.22,24.395,33.188,40.203,24048000000,-3975.5,-0.3136,No Flares
2377,897.585,1.914961e+23,18109990000000.0,147.497,5368992000000.0,1.604104e+22,358.689636,5705.232,3.663,18.881,30.693,36.555,18657000000,-2570.5,-0.2613,No Flares
2378,548.064,4.723037e+22,11479770000000.0,24.291,2555281000000.0,5.860236e+21,507.305969,3633.413,3.331,23.018,33.941,44.843,7717900000,-492.82,-0.1211,No Flares
2379,17.105,9.521671e+20,419919200000.0,0.884,62785100000.0,2.774e+20,29.979725,1499.936,0.0,2.301,21.797,28.244,1088300000,100.79,0.1757,No Flares
2380,682.089,9.727526e+22,14303260000000.0,58.419,2974167000000.0,7.63917e+21,447.933075,5861.166,3.675,31.432,37.901,48.375,9601600000,-672.02,-0.1328,No Flares
2381,912.803,2.42508e+23,17965270000000.0,0.184,632080000000.0,1.644135e+22,550.267761,7570.076,4.043,31.511,36.478,43.454,19502000000,-2405.7,-0.234,No Flares
2382,525.894,1.427402e+23,9927522000000.0,74.154,4286411000000.0,1.1575e+22,229.169998,5941.814,3.684,20.852,29.265,37.407,17008000000,-2769.7,-0.3089,No Flares
2383,478.364,3.550769e+22,9923088000000.0,33.723,1388447000000.0,6.775654e+21,438.530823,2633.391,2.322,8.726,26.537,32.752,7450100000,-883.87,-0.225,No Flares
2384,982.274,2.218627e+23,19676960000000.0,209.896,2820620000000.0,9.698473e+21,618.763,9735.979,4.126,46.162,45.954,57.694,15001000000,-523.89,-0.0662,No Flares
2385,834.019,2.034743e+23,18437060000000.0,18.67,4314699000000.0,1.324575e+22,595.86731,7304.574,3.837,37.02,39.742,47.187,15765000000,-1497.6,-0.1802,No Flares
2386,421.58,2.923589e+22,9805269000000.0,32.681,1455636000000.0,7.869914e+21,341.318695,1698.236,0.0,3.587,23.787,27.771,7375200000,-1188.1,-0.3056,No Flares
2387,869.684,1.951678e+23,18719190000000.0,78.909,2873351000000.0,1.134109e+22,696.404053,8080.873,3.366,40.091,41.466,53.286,15408000000,-1091.2,-0.1343,No Flares
2388,549.946,1.246948e+23,12213110000000.0,14.091,5383964000000.0,8.367901e+21,569.906921,6928.903,3.067,37.193,39.757,49.352,10989000000,-822.75,-0.142,No Flares
2389,366.726,2.430684e+22,8704677000000.0,18.941,1308176000000.0,9.656184e+21,225.065338,1128.614,0.0,1.104,20.205,24.168,8100600000,-1772.8,-0.4151,No Flares
2390,774.069,1.384896e+23,16482870000000.0,78.616,5163023000000.0,1.08665e+22,675.407898,6331.565,3.516,28.944,35.616,45.138,13198000000,-1407.4,-0.2023,No Flares
2391,502.334,7.829587e+22,10587370000000.0,8.447,1335673000000.0,6.487745e+21,556.33075,5777.146,2.756,26.859,34.977,47.252,8852800000,-655.89,-0.1405,No Flares
2392,169.514,1.18852e+22,3872774000000.0,2.289,420034600000.0,3.171558e+21,164.163025,1697.534,1.534,2.143,23.52,28.258,3171800000,-333.69,-0.1996,No Flares
2393,688.664,1.118872e+23,14973770000000.0,48.351,2893949000000.0,1.117726e+22,533.216858,4889.989,3.072,20.912,31.551,38.413,12110000000,-1751.7,-0.2744,No Flares
2394,441.127,5.047213e+22,8706201000000.0,18.443,3006823000000.0,5.598815e+21,525.402771,4489.115,0.0,16.005,30.384,42.959,7609700000,-599.27,-0.1494,No Flares
2395,406.96,2.942209e+22,7953395000000.0,57.912,1927630000000.0,3.959024e+21,275.397583,3401.051,3.778,18.882,30.881,41.586,4436900000,-408.84,-0.1748,C
2396,243.144,2.355316e+22,4526108000000.0,26.953,1023746000000.0,3.549813e+21,96.36927,3729.02,0.0,15.055,29.295,37.109,5311700000,-685.64,-0.2449,No Flares
2397,656.187,9.832658e+22,14849560000000.0,67.935,3933443000000.0,1.343228e+22,403.527222,3420.903,3.54,11.708,27.001,32.128,12209000000,-2449.0,-0.3805,No Flares
2398,491.296,1.410016e+23,10052870000000.0,44.266,2019408000000.0,1.283351e+22,228.381851,5589.783,3.622,17.284,27.64,34.822,18024000000,-3192.6,-0.336,No Flares
2399,330.331,2.493006e+22,6772227000000.0,80.045,3819335000000.0,2.940356e+21,298.914856,3523.275,3.245,25.263,34.563,48.328,3987700000,-241.64,-0.1149,No Flares
2400,420.149,6.542382e+22,7921457000000.0,45.449,3264370000000.0,5.021548e+21,168.133072,6790.25,3.154,28.67,37.372,45.705,6944600000,-567.52,-0.155,No Flares
2401,589.449,7.741549e+22,12115930000000.0,83.923,4430145000000.0,1.358884e+22,219.248001,2584.589,3.497,7.462,21.836,27.848,12129000000,-3045.6,-0.4763,No Flares
2402,660.472,1.669453e+23,15230000000000.0,27.833,2366528000000.0,1.441251e+22,354.972015,5453.454,3.919,21.062,30.919,36.557,16916000000,-2364.8,-0.2652,No Flares
2403,148.412,1.135186e+22,2858516000000.0,12.592,259489600000.0,1.747355e+21,251.824371,3263.765,2.212,10.347,25.627,39.252,3099700000,-172.55,-0.1056,No Flares
2404,566.327,1.183613e+23,11757960000000.0,17.627,2346813000000.0,6.736488e+21,275.105194,8427.843,4.119,43.423,43.774,53.757,9491900000,-561.62,-0.1122,No Flares
2405,259.53,4.548459e+22,3749032000000.0,44.68,2155918000000.0,5.21824e+21,80.806808,4127.415,3.525,14.751,23.103,36.022,10566000000,-2624.3,-0.4711,No Flares
2406,608.754,1.674012e+23,14261430000000.0,7.008,917314200000.0,1.149029e+22,427.771088,6657.733,3.745,27.909,35.309,41.061,14597000000,-1273.0,-0.1654,No Flares
2407,182.862,1.01501e+22,3743762000000.0,3.881,355097900000.0,2.107779e+21,221.002335,2275.347,0.0,9.437,25.626,34.914,2930100000,-164.4,-0.1064,No Flares
2408,586.612,1.308507e+23,11772700000000.0,9.526,970667300000.0,7.002786e+21,337.440521,9176.572,3.656,44.379,43.705,53.883,9966100000,-538.27,-0.1025,No Flares
2409,241.8,3.403253e+22,4111297000000.0,54.03,1600331000000.0,2.638195e+21,129.953873,7298.788,3.151,25.833,35.26,49.374,3988500000,-207.61,-0.0987,No Flares
2410,89.751,8.978865e+21,1724197000000.0,45.193,2061867000000.0,1.403636e+21,27.544115,3189.135,0.0,11.792,27.904,33.733,1837700000,-400.11,-0.413,No Flares
2411,662.877,2.123946e+23,15342820000000.0,116.063,6075973000000.0,1.045433e+22,512.769897,9190.865,3.799,39.917,41.187,49.306,15214000000,-642.41,-0.0801,No Flares
2412,161.469,9.307159e+21,3472603000000.0,4.919,812560600000.0,2.365495e+21,148.37709,1863.874,1.947,3.457,23.271,28.758,3031900000,-256.83,-0.1607,No Flares
2413,3163.704,4.286449e+23,70760880000000.0,202.462,13852940000000.0,4.722855e+22,2642.216797,3924.945,3.71,20.477,32.625,39.531,53361000000,-4858.9,-0.1727,C
2414,818.923,1.831371e+23,16520000000000.0,10.811,224442400000.0,9.502737e+21,419.894928,8960.931,3.848,48.502,46.02,56.998,13305000000,-856.2,-0.1221,No Flares
2415,154.996,1.169786e+22,3089906000000.0,33.5,1438147000000.0,2.06527e+21,108.799271,2872.908,2.736,14.808,28.635,35.558,2951100000,-238.92,-0.1536,No Flares
2416,50.67,6.477279e+21,809283000000.0,7.095,147409100000.0,6.767649e+20,19.481142,5738.005,0.0,2.353,25.973,35.721,1343500000,-182.36,-0.2575,No Flares
2417,367.987,4.372398e+22,6457918000000.0,89.997,2917776000000.0,7.041126e+21,139.948639,3187.798,3.435,11.493,22.404,31.13,7249300000,-1637.4,-0.4284,C
2418,875.45,2.941617e+23,18592030000000.0,253.927,15736010000000.0,1.092573e+22,588.874451,12665.82,4.029,48.668,45.767,53.926,17893000000,-383.92,-0.0407,M
2419,2805.568,3.738775e+23,62879560000000.0,321.744,18293860000000.0,3.332961e+22,2943.996826,4768.536,4.133,25.612,34.683,44.182,46229000000,-2190.0,-0.0899,No Flares
2420,790.585,2.307662e+23,17725640000000.0,10.97,1540619000000.0,1.113798e+22,473.009338,9107.123,4.02,50.121,46.063,54.212,14474000000,-848.23,-0.1112,No Flares
2421,184.838,1.595826e+22,3754819000000.0,33.569,1833313000000.0,3.440592e+21,109.056671,2321.554,3.244,4.502,23.215,30.62,4072400000,-619.4,-0.2885,No Flares
2422,29.948,1.465831e+21,641891500000.0,4.011,306819100000.0,3.675617e+20,30.878607,1943.224,0.0,2.641,22.113,28.356,788670000,-34.296,-0.0825,No Flares
2423,820.243,3.055018e+23,18098060000000.0,145.111,8587955000000.0,1.053592e+22,571.966492,13058.52,3.91,51.124,47.37,56.551,18335000000,-126.8,-0.0131,M
2424,2547.288,3.709885e+23,54690970000000.0,304.581,15613160000000.0,2.92296e+22,2927.933105,5578.064,4.223,27.676,36.11,46.98,46719000000,-1543.9,-0.0627,No Flares
2425,818.869,1.976891e+23,17830110000000.0,17.697,3367439000000.0,1.156391e+22,470.301483,8523.663,3.797,41.096,41.414,48.785,14567000000,-1353.4,-0.1762,No Flares
2426,22.678,1.021834e+21,422913300000.0,5.179,512494500000.0,1.77011e+20,12.902289,3359.945,0.0,6.114,23.639,36.316,505420000,27.136,0.1018,No Flares
2427,754.403,2.885301e+23,15791780000000.0,177.163,8085410000000.0,1.006718e+22,508.322632,14137.12,3.755,49.772,46.161,54.374,17948000000,-203.94,-0.0216,C
2428,2249.365,3.199273e+23,47557220000000.0,342.702,16756140000000.0,2.772031e+22,2657.827881,5517.911,4.099,21.357,32.427,41.856,44340000000,-1681.3,-0.0719,No Flares
2429,988.084,1.845267e+23,20746730000000.0,131.714,7395747000000.0,1.425997e+22,474.440552,6438.951,3.904,29.909,36.492,42.946,15714000000,-2315.5,-0.2795,No Flares
2430,711.774,2.586163e+23,15270360000000.0,76.891,2167893000000.0,1.072268e+22,476.076538,12124.69,3.685,40.01,42.077,48.829,17736000000,-697.25,-0.0746,C
2431,2364.91,2.790647e+23,50187520000000.0,157.411,4086957000000.0,3.298748e+22,2316.73999,4127.195,3.95,14.988,28.984,35.858,44702000000,-3284.2,-0.1394,No Flares
2432,891.266,1.339452e+23,19099910000000.0,79.016,5041224000000.0,1.70136e+22,369.670837,3800.693,3.713,16.528,30.051,35.348,14834000000,-3331.1,-0.426,C
2433,727.567,2.294597e+23,15548920000000.0,1.348,3894857000000.0,1.223698e+22,393.263824,9321.833,3.604,29.69,36.773,42.152,17795000000,-1486.4,-0.1584,No Flares
2434,591.358,6.921172e+22,12571040000000.0,46.13,2224973000000.0,1.36428e+22,173.826187,2453.765,3.311,7.934,23.313,29.362,11842000000,-3426.4,-0.5489,C
2435,1184.818,2.130411e+23,19479050000000.0,86.267,3914409000000.0,1.969736e+22,501.328064,6320.364,4.163,19.849,30.59,37.344,28056000000,-4132.8,-0.2794,M
2436,646.259,5.14752e+22,13762030000000.0,36.024,2178768000000.0,1.420414e+22,363.759277,1789.151,4.035,3.757,22.56,27.136,42698000000,-7474.8,-0.3321,No Flares
2437,558.95,1.923761e+23,11475500000000.0,23.411,2227956000000.0,1.214258e+22,292.885925,7766.697,3.385,26.621,33.63,40.069,16992000000,-2216.7,-0.2475,No Flares
2438,1617.359,2.915002e+23,29161520000000.0,156.706,3931596000000.0,2.326704e+22,688.658752,6850.465,4.534,26.928,36.015,42.961,30852000000,-4183.0,-0.2572,M
2439,988.08,1.410479e+23,19942230000000.0,5.919,1179229000000.0,2.352256e+22,540.78595,3070.46,3.949,8.523,23.899,28.864,24632000000,-5854.3,-0.4508,No Flares
2440,1174.344,1.105735e+23,25947420000000.0,120.132,5171746000000.0,2.024209e+22,713.752014,2500.538,4.42,9.866,26.986,32.242,44018000000,-6048.7,-0.2607,C
2441,319.866,1.557236e+23,5610076000000.0,19.588,976744400000.0,8.165278e+21,231.469086,9717.233,3.545,39.231,38.203,47.423,15783000000,-2422.6,-0.2912,No Flares
2442,2417.341,5.168827e+23,49043240000000.0,225.364,3923865000000.0,3.125214e+22,1187.804199,8479.803,4.797,36.27,40.526,47.755,40129000000,-4314.9,-0.204,C
2443,1269.714,2.019389e+23,27167910000000.0,70.803,4902539000000.0,2.237485e+22,758.848206,4397.009,4.243,14.253,28.57,32.853,22891000000,-3977.3,-0.3296,C
2444,1484.906,1.411448e+23,32347670000000.0,229.902,11619980000000.0,2.01752e+22,1062.136841,3133.075,4.856,16.441,30.212,37.683,50024000000,-5339.6,-0.2025,C
2445,2843.465,1.068866e+24,59091710000000.0,528.348,19414730000000.0,3.528414e+22,1531.495972,14678.07,4.654,54.847,49.681,58.192,57310000000,-1691.8,-0.056,M
2446,589.98,8.94797e+22,14082830000000.0,2.455,4492838000000.0,9.289096e+21,803.641235,4267.341,2.269,19.469,31.42,39.978,12103000000,-1051.5,-0.1648,C
2447,1857.432,2.039408e+23,38138480000000.0,354.859,19143900000000.0,2.144536e+22,1346.479736,4471.632,4.686,23.773,34.633,44.244,70034000000,-4156.8,-0.1126,C
2448,2876.438,1.081194e+24,60338780000000.0,575.221,18678830000000.0,3.541521e+22,1528.324585,14786.95,4.638,55.33,49.736,58.325,57685000000,-1655.5,-0.0544,M
2449,581.162,8.723382e+22,13659170000000.0,2.716,4673769000000.0,9.242951e+21,814.094238,4225.261,0.0,18.757,30.806,39.632,12050000000,-1017.8,-0.1602,No Flares
2450,1856.786,2.048667e+23,38144900000000.0,343.56,17937730000000.0,2.136529e+22,1363.386108,4524.737,4.631,24.492,34.849,44.327,70656000000,-3994.8,-0.1072,C
2451,3523.35,1.340536e+24,69134130000000.0,1213.677,44724630000000.0,3.952568e+22,1786.415283,16559.31,4.825,57.777,51.151,59.597,67864000000,-1296.8,-0.0362,M
2452,478.621,6.108652e+22,10251010000000.0,10.808,4158820000000.0,6.768277e+21,801.605713,4196.838,0.0,18.485,30.143,42.485,10247000000,-586.84,-0.1086,No Flares
2453,2608.584,3.652882e+23,54952980000000.0,407.012,18519280000000.0,3.092518e+22,1630.437378,5713.218,4.712,27.04,36.223,44.64,86563000000,-4324.0,-0.0948,No Flares
2454,3094.527,1.254536e+24,62864850000000.0,937.31,37017400000000.0,3.924997e+22,1749.294922,16069.83,4.63,56.427,50.207,58.488,66458000000,-2199.5,-0.0628,C
2455,435.608,2.709286e+22,8898806000000.0,15.413,3598348000000.0,5.466752e+21,812.685181,2407.431,2.204,6.302,23.838,36.297,8825300000,-462.42,-0.0994,No Flares
2456,2495.967,3.528159e+23,50067620000000.0,206.025,13158960000000.0,3.693571e+22,1591.006958,5037.845,4.757,19.274,31.667,38.356,93404000000,-7347.6,-0.1492,C
2457,2786.338,1.197601e+24,54493760000000.0,665.351,27798060000000.0,3.874617e+22,1625.5354,16529.1,4.53,52.58,47.878,55.447,65394000000,-2883.5,-0.0836,C
2458,581.217,3.554565e+22,12481680000000.0,29.366,1849461000000.0,7.833195e+21,791.094604,2169.347,3.163,6.565,24.502,32.859,9679500000,-776.88,-0.1522,No Flares
2459,2725.642,3.376435e+23,51901530000000.0,251.767,15464720000000.0,4.53238e+22,1413.130737,3991.477,4.706,12.783,27.871,33.496,97822000000,-10747.0,-0.2084,C
2460,2786.743,1.169335e+24,55143030000000.0,648.387,27496520000000.0,4.007772e+22,1496.208374,15884.78,4.596,48.784,45.697,52.298,65868000000,-4097.3,-0.118,C
2461,709.06,4.605576e+22,15757620000000.0,49.662,2207240000000.0,1.129314e+22,695.458618,1942.931,1.811,3.799,23.883,28.812,11487000000,-1539.1,-0.2542,No Flares
2462,2734.071,3.264882e+23,50638540000000.0,408.401,19677080000000.0,5.221092e+22,1215.835083,3347.011,4.761,9.525,24.689,30.347,101880000000,-14840.0,-0.2763,C
2463,2535.135,1.101341e+24,49427870000000.0,666.276,25523810000000.0,4.391105e+22,1357.268433,13335.72,4.418,40.434,41.849,48.083,65862000000,-5936.5,-0.171,C
2464,692.454,4.670004e+22,15897390000000.0,54.94,2815092000000.0,1.447162e+22,477.177338,1505.846,1.929,1.807,22.118,25.794,13615000000,-2790.8,-0.3888,No Flares
2465,32.477,2.976549e+21,813360700000.0,10.249,342642700000.0,4.106727e+20,25.615452,2952.967,2.292,27.273,33.831,48.767,859380000,65.068,0.1436,No Flares
2466,489.84,2.985294e+22,11550750000000.0,37.75,2904992000000.0,1.444164e+22,217.302246,940.4206,0.0,0.594,18.137,22.292,14450000000,-3866.8,-0.5076,No Flares
2467,69.97,4.848569e+21,1409613000000.0,3.987,102129800000.0,8.457128e+20,70.277893,2799.777,0.0,7.899,25.655,40.476,1176800000,-13.427,-0.0216,No Flares
2468,56.578,2.744126e+21,1146565000000.0,0.081,375322200000.0,6.76056e+20,68.588776,2013.929,0.0,2.144,22.01,33.203,1025800000,-3.1169,-0.0058,No Flares
